HolderAddress,Balance
0x2c6ac6d7c00fe41c7a280d2312191de43b7b6b97,665080
0x5e410258a1e5e66a8dd9edc583593a90505b0978,664178
0x70944b8271e41216cb5fd635f05ee63173f43763,664140
0x08e30e470a7568332064aa2a285ad5e272a7541d,663704
0xe6604b51de1040f609f480e4a18ae208551e7887,663550
0x6f597031848a772ecb6369a9a5d68ca60a7fecbd,663402
0x8b87f627feda1fd89f072da42e4df3a16b1fd6e4,663127.252896214
0x978c54e840d37e0fbdbcf2e2cb241d68a92a950c,662834
0x8fa2d75273625401f463319686692061c679a383,662624
0xfdd0db2a719b6b67dd94ac06e1aef6be5d54bdff,662300
0x1350804da29d56eb3ec41189d8a7168fc017401a,662240
0x53dfaadde92ade3fb479bdb12b79318f0acdf996,660615.183974143
0xc5822ba39771c774759ee4cf9010a6084ccc2134,659899
0x72a77dbd44ab63afcbe9f3a3181239e414bf03f0,659120
0x5e76fe0fd15f608353271f78daeb5bf42783768b,658944
0x5ffa235a2478a1e3e1b01cc1ee968bee915351af,658509
0x7c9a70711247b449057806a3a6938a904ffe2585,658160
0xb9923ad600fa158617aba4c45cd4aa94cc0773e3,658055
0x91191d0ebdbf928829c2e66c7bfe23d6d241a260,657732.289207199
0xbfd3592a6446b9863444c80f1e257afa4f88faff,657366.25335658
0xe2968ac61ee1bb556eaeeebe22505391780fab8f,656257
0x49ad73f464d52e60a0ff0d2b30098e3cb0368b56,655037
0xc89992129135032fca19944211cbf28e63b29e40,654436
0x6daf3cf3f742cb034c357effb00f95732da88b05,654172
0x9eb566c9702634c3d02156a04dc9c89f7c9c13d9,653369
0xbfeef26a6242fe189fccbd35c9aeae624ea88ceb,652767.616286309
0x9772ce62da5b5c8638095e4293b6adc564e958b7,652513.711828351
0x0211677061fb97872dd015d23fe44f3a0066ccc3,652337
0x65504a44ad0ec00f0b14d0b4e1554745c4bf954d,651779
0xb7904ccc6aa19e86de20149893b951b706e9c377,651499
0x194d5c4f2508bc8a2f4ddeffd50d2b81d3749b88,650945
0xd1ca63e92fc083ab3016989fc7ea3e2fab928db9,650842
0x90f99593761048f38e1b05ffc9807c50260ff578,650004
0x5e46884a77e0ac5f3126e30720bd5218814dc5e2,649707
0xd39182756c25354cfe172a564f5bef8f3ce489a5,649408
0x5974611d6f0ec3804be04ff6c110a8980542071c,648960
0xbd2602844ac0abe102f160e205b989bd12dad04a,648950
0xf1436d5b58781405120f06806ae56a3dbe606805,648716
0x6789c80dce206a1438ed3f1f082723615bc888bd,647678.839160607
0x4444da3cfa07c77a8977da1275723a8b5deb14c8,647552
0x545fe5914418fdff836ca163241a9e141d84f5c3,647220
0xa00530915d5b0685b307237bc7a4fec5ecc88ff8,646845
0x414faf4f037ab87caebebc88e0110a2682371086,646759
0xb5f31eb9e70f88c5997a243dfb59b7097bcd84be,646700
0x0dd78af5e9f7c8ee984881184ecbee3c02dc069c,646609
0x3a61c3f67df48e3f73509f6e58621a746797a645,646336
0xacfb35c3a570cbe36532d5b09755250ccd7f64e7,645717
0xa0a2ce315c5a1799e37a3d12242fcb8db1e8afed,645054
0x53d98d7cf2e3d03ef031fdec197792d0c713303d,644676
0x605519cf79a14018359f42be1edb571e011a0905,644312
0xd72508badc98629e324496180322e70ed2e28ee1,644213
0xdfeb50f97bb6a660697849ac13645e2e26cc4915,643727
0x66e3ab2209197520294201ca19a11061380c6acf,642956
0x4914bd14ea5cd48859ceda2a5e10c23bc0a28b95,641979
0xd457779c0620606e69a85c8b1c2ac1c1130b2efd,641711
0x2f8d8846c376bc842cd9b904c9b505e39a6c54dc,641523
0x57a9758a076b4f2733f1dfc1488756228b9c6452,641253.672703491
0xa46425571f389ce2ae50e24cc7efaa074adb972f,641031
0xe31b2e4437fd511f2355462884378ee50712d991,640601
0x5d3087d1aa04235610cad6198598977b9b8156d3,640219
0x28645d690057b73ac8511ed34d2921992a8085ee,639948
0xbb05060af1e2f4cb81e741cf19caa1ae9900382b,639680.771463789
0x904c6428c1d2611363dcaca5084662c5b5139483,639483
0x147a7f3e88b58da524d9f026f94b13954b44e94e,639276
0x492664f9dc83cd1ffbbdf37bec3e959f80ca1a8f,638329.51288886
0xe6d8796db42080df3bf047961d9cfb274865066e,638232
0x8de3c3891268502f77db7e876d727257dec0f852,637507
0x21438493531dfd9ff94c9eee6786d5c22ec287cc,637179
0xf434ac8bdf6fda95e220274cbebdc6ff2c4829f8,636680
0xcc46f3c48c1f66f6b2d0710385618da93e4cc6c7,636527
0xf37a0b3fe3d776010f5b648a4050a7017e5612d7,635164
0x9949db2be5911c652018d878a6c752e416d4bd22,635023
0x5cb4fc91723b4b76e6e1bf70011b67ccb2325935,634727
0xebe326d8de3413f8132518dcfd45e6cbff7e5c27,634384
0x5681b90ff9ce010dbccd9c9dcb36f8c16ac7d967,634319
0xa9995648fcac5b970cd25e141da08c6e0a063fc8,634054
0x47452ba544acc423cb77077243348300c7cc1c2d,632786
0x4b4b7a4008718415c54e41398448421643b2aa61,631704
0x66196b7dd74fbc5db8fbb9840247979a755be919,631471
0x1637e7f6b57ed1bbf6eb56ee27c15495e327ed91,630634
0x95759d87638cd0880e059062af9f9eb7956a1c6a,630441.886869128
0x08cc3f20fc076ce12867faef7d9e4048a2bcd561,630242.382645622
0xb15ebf21a217af1385df577932a14b09bdf8c434,629210
0xd211bef6ffe9666b90218f624476f5e91c15ec07,629107
0x1cdcc23cdddcb825235c42f5f65b7f4deb8d231d,628426.898266858
0xf47ac3c416022a7adeda68571ecbb86d91469a24,628400
0x51200aa490f8df9ebdc9671cf8c8f8a12c089fda,627234.212726559
0xf59a24de3145fd57edb409bbbf8a7ac64bb50dde,626173
0x07e9f564e1872bcd06a1d7da507b48ce8d11c6bf,624674
0x2301d117b37fa2d5cbedbdbe152e83de350175ce,624520
0xa8ba075e79241d0771fc4237174c1a8d67edf7d2,623911
0xad0043104124fda20ccbba6137ca440ff9d2f096,623891
0x19e1d11910a534ef4dd79a5856b0a4444de68143,623810
0xa84f465907cafe5caa07c2593c7599f25ef552bd,623435
0x83890cf7c61ebaf717de7c7cdd0c1abf85abd559,623007
0x52052b5cb3606ea176edacb63f96521f63bd305c,622753
0x45a541bf3ca6dd99fd95331459252639743cbefb,622200
0x61ad944c6520116fff7d537a789d28391a7a6425,621947
0xc454259daa76b9629ccf1cd59630cfd81a3d35e6,621910
0xbb15933bd7296b593ddd376936ffdda39f2923d7,621496
0x4c9e3b684519b9e76f4d22277bbf428724d16608,620152
0xb0a34312757dc687d3501a9cfb318ae54c8455d1,619379.866229445
0xa3bf4a1069a247eda2eb797fc448bcb85da0be0b,619099
0x5d926c21bb777515b2bac425e3a55fc888fd9ea1,619032
0x6c3cf561bbf2e202e56fc38273a0c2523f48cbfe,618586
0xc0ebe72c83646f39197f12935b64d2e581846a26,617307
0x34eced1a67b27cbec2dca6f50f00e251111f2587,617299
0xac0a81013b4b443758f551d56de2ed96e1225b66,617114
0xcb827f577b38207ef2769edf6f383eab5269c30a,616983
0xdb5b5158c5044d48927af42b51da1c1247a47e4b,616740
0xc8f4d87d4b3ed021102c00aebe20d6a2de67b0cb,616659
0xa1af7a99c96b6d0bcec5b932d209b1357d006df5,616605
0x104174afc435c47db77bdbc953acac5cddda9d47,615533
0x2fd3e2aa7be1ba6bf2aec7d5bbfe136310b943f1,615246
0x0a0d8df6fe0b5653da7f6b6b93f4a0641c42f970,614304
0x1609dca16fcea385770edc88900a7db218645f5c,614171
0x891275bece71ad20b99947ef018a3130672544cf,613743
0x3330b6426cfd49362d82b9678fce2bb9db8f4e36,613494
0xc842e13a5b20738f620e785180df75ed51157582,613260
0xccbf5d0a96ca77da1d21438eb9c06e485e6723c2,612860
0x47d10c4938a9316797ed7010b976dc24d41bcd6c,612838
0x8341217591ab5deb2dd50d9c043b64bfeda7cbb3,612816
0x75caaadcd038ba3313add4389d666967deef1607,612481
0x88c9ada911e01f3a6879a8e6066d2da45ce8bf1b,612288
0x07a2797a8ead21b707a67bf2a656ccc552b44fe1,611546
0x79d16570483afc8c749216bfc0b8abf759ead7c4,611545
0x599b8df00bc6c17413ac98f896b3fc478d2ba26d,611495
0x08a015b7e8003b2fb87d5851934138ae1766cdd9,611072
0xe91b112d2bf56cd34e97fd35e7f5cc7ede2ad9a3,610324.559268769
0x0bd6576b4d5911ce01a10a0d049c914a6fe3c15f,608946
0xb4f2b27ed1193f9550fb5528b29a9a2a17a9907c,608621.882611293
0x3ede152d4f31444c1a95bd01b987258f9db33fc2,608558
0x50aa3eaefdbec5fe1fba5b419b77126475188691,608476
0x580d166498f9d0c283b58014c775634b769b1bd5,608294
0x72c575afa7878bc25a3548e5dc9d1758db74fd54,607194
0x92cd81d336b35cd5a93a307fe0337ff0656f53db,606824
0xc89da426ec6921631c540e753a7f1f75d9977e7d,606749
0x59877d2ae955ef54a6c99a22357bfc00815181f0,606548
0xc20aed006c782fdc6da0da1d85ea17df3c18b254,605670
0x37e8e028c40c1f67162b6a354d8ef51bc060382a,605654
0x5e6db80c7f8d5da245d4249dcbee16e6596521d4,605440
0x158c96a6f64d7b565eff773a695b5c4a78274004,605407.439598388
0xf3d37cdae31be050e9711343c4020223d7f8dd77,604655
0x1ca9a3acdf30cf65a71125c2b621e8fb9ae52d5c,604421
0x81825e20ae9f27584a4d26a054c9a69a4fcf4f0b,604348
0xe120ed22a0cd12d5de6122aa7d5b6d93ac218b49,603741
0x217a099ee8718521d8a7e695e1ce53ba9aa24f60,603454
0x184f9db967ce5703617a15d00c5e656c2c28cb0d,603240
0x9f4c07a862dfc60323e5b8dc656511502ad6e0d1,602770
0xa1f6e60b2c65a660580671764933247562c901a4,602608
0x08a5ae15fae7a78517438a7e44f3defe588def6f,602475
0x848051d2c4da1ca82ee15549863dc9f9a7d55b6c,601981.07574669
0xcf3878a961131aa0de3d48e41154047cb89e68f1,601333
0x008275a6ecfcac9321e7930ccc62f3083ec309b0,601145
0x55b9d99af7eccebcd0f462b70ebb5edd23b8f048,600370
0x0dcf85a7f550c4455e82b8e9115511f29d4c3d25,600053
0x8457187eac77691263d9376ef99b4f1f218da3bc,599831
0xed0597cf344b344328f9091bd9931e14db6cc799,599826
0x33e7d866869d982f0b4767417701390bf615ac7c,599747.554154522
0x3b7393118f0d8f99f269854cf441a5ebcb0af246,599367
0xafba3199e32ca024a34c7bac82ee432e78f6bf62,598133
0xb0d5273e0752fe9e6f0dc5d18ff7bb405bda8207,597829
0x097e3725a78fe52a803da00e827bb60a99509483,597282
0x96025f21f49d7f63f38e43cfc8498ef1cc396497,597083
0xc30ea36667fdaffd9bc43b89af8818deba5a29ad,596819
0xeb646601c725b1f146a045f4aff5a77567519b1a,596552
0xeaebd9a346dedf48bc4cb4fdfe4aa4940a78d038,596036
0x63739dd207053a5ad63c90b8e77ed000a5b99600,595663
0xb3c0bc50b421ba2106b8d358d9cbe13efc096418,594889
0x29b9d8b112f97b637c134579b9d10a4f4fcac7ec,594870
0x5fd7783c07a8173ec7f74c681687d960b03f1f4e,594721
0x120949b827191e8ab0064901cd995973a7640039,593865
0xe1b443c465984ce0f498484ce5f4f4697158af29,593635
0x1662c3676e8d40b73bded3a0d5cdb529d69110e3,592789
0xf33e6b56c82a0d50f67da79e5d36935076449b73,592311
0x0b7576a64a0f4b4924d55ed328ede4979446521b,590978
0xfb3eb8b5af7d9c38a1b6d6f4a4882cd07c85d2dc,590651
0xea53d4d56e37678fa4fcfc2df5aee8f559fcf4c9,590157
0x8508c66ab569d07505f2574c3453fc43253f3801,589776
0x6b66f709cb59fe79f5d1dcd69745a7f8e30bf07f,589422
0x9c7bf7a803e996a49f84af07641f5f5850158078,589402
0x3cebe151c12028f25dca0e1e6c2e67dea2f86659,589280
0xc61278363352db4f93d6cb73a624d91cd437dbdc,589150
0x95b2ea62d8716c84c5aac6a3f16babb56aabd29f,588544
0x85b7fb4766146e2f77d980b597816a781ef548e2,586475
0x750a0b58614d6bae75a46df9fca315ef9898a6e0,585021.387739546
0x3a2264b3c4f1954d25b469417f94ab45a2553d5b,583627
0x3e1ca8b716897db80fddfbb4d9c92e092157e11f,583567
0xc4bbe305fbe7fbd21bf1b49779a7fe6f853b429b,583378
0xb44344d43bb51cd0d47b49005cb9845b0e727260,583271.091263451
0xdf790dc7b568554e2353dc6e5050c0e8c5ade33f,583231
0x830b69752e151da5d31fb355fc6f636c3bf5e5f8,582799.894679346
0x4c240bbd3c10093830405a5aafd1f0aaefb27378,582379
0x7b3f9026bb785eb14e44b3e033048779802368d2,582140
0x92e3e476a6a70558d3637c0a0019831f2d385cf3,582052
0xeac59cb1c974b3aba71e1a94ff388e87632fabe3,581722
0xec8982195f339e202c0450c7baa82fb201003222,580306
0xd0afdb750dd8c5c6a82a17e90333944d1ecdfcea,580256
0xdcfd7b9f9dd4cedba1a24cbc1a87b5ad4fbcf6b0,580081
0xfb77b72e5ead7ac452deeabb39919a717a5b77d8,578969
0xb364943a798eccb0793d96e0e29701a49894125f,577939
0x905496c4f1b24f89735b93b74b553983110ba01b,576341
0x831ee284b5068a607bd84f16975db3a867aaf50d,576144
0x9c48c15556719b287ef1286f6375fef24ae4d666,576017
0xa191ee05fe0c08d75c1bb97eeaf2edc566ab5f7d,575952
0x9072c5bc8976992265f7a72112cc9d34edb697c9,575783
0x1cea34d47bb59db9b5d7c3b2fe7e76af56ef39ea,575471.637151337
0x1c309cdf773f7d00d73ebd91a785a771eb5ead34,575371
0x32d295cfedc58a638d1caef98be9a895e15d5f6c,573921
0x7629d07c02cb103d19a4ed904b3a8d7788d34efd,573596
0x2812a0aeee5704d807ff458cbdbde2333537d09f,573023.139316798
0x7e7bfb32c2c4dbb67d828267c7da7d2dacd33329,572870.795112901
0x65bc8ecbb83175d6c0471946f2672ae35014e253,572409
0xf19ab0e65c902ffedcb95a76a93ca7bf789239ed,572388
0x08d656d0d726febef66388ae5d827a45c0afde4f,572153
0x9f4c5733784dbf867eba62068e5ab06c7d3a7843,571602
0x7414df7948e17c37e588e5ac8e43195cbb2af801,571384
0x22953936b3de43c2e0b8c6280bba6d64c07fd984,570451
0xcfa3c833e2047d4453ea934be21981478473f95b,570447
0xe611ded16e02dc75c139d15b4bc30dd4f29c32ea,570394
0x540615ace7036247dc4c4b221384e09ad0229d1f,569868
0x17a72a2b987eccb4dcf325fddd5ad776fa2d326a,569268
0x436d637e0f602f345f7d7ea6c07ffdda7d997961,569092
0xa8a0316384ef91440286f58b7e2b013381e4a9b9,568140
0x4c9b1e04031d03f48132f27b1fa0a06aed94b8c5,567523
0x2898986ec14d61b7a89f3a5a7e3fc6ee31f59aca,567460
0xc60ae6a8b88f06c549cc2ca2ec70775791db7f08,567276
0x224f590a8b58f83bd2673348d6ac75a7b27f9b54,566272
0x39a2634d55c6dad47d8431e9db0fcf70058dfea2,566209
0x5021b653323bda5fbcbaefe5dfc4c9774e394658,566182
0xc48e6ea50bde9c47ea2a95b793f7279b0f60c155,565885
0x53cb6b17d11230145538a638daea615d81b513fd,565675.507272127
0xbb82b4d89961ffacf36dcb687445c7d25af2ae39,565585
0x7eb63b648d9bdfb49ddb49f64ee099201f53c9e3,565319
0x721473ed4506b747de12facb6822d628883ededc,564823.061587512
0xac9203f8a8856f50bee340fe26a24a81a5011872,564675.61982557
0x370ce44dfc5f1439a707173159da7c9218bdc0ba,564108
0x437f345ffa05e28b0730a505bc424593e0a27f0d,563509
0xd5ffe973dfe90da96cc1af4fd8f9e67093e51e84,562574
0x399da11ca631ea3d48e0945583851e306f576ef7,562425
0x9441e690788b01b660e8d00eb09f007fe8c84b71,562334
0xe22fafa91ed181f7fc4e77b1e0cbabf2c528339c,562218
0x81f69e4aa04cecdfa833c45dbe54e681bb74cd6c,561989
0xd7272f37e384b594e885237aa29013cb49295e14,561437
0x8f2838d10f1047db59d16fc617456c2d4eda1ba4,561286
0x9843bf9d99fdaa7f6b9de6f1c3c253c9ed0d35c9,560997
0x15770395cf8d2281d847a7b132208a7958d61b3f,560483
0x8fbbd3c6bb0113d90db3055398943082b0240b7c,560357
0x2bdaf977f02001cadeed3479f946cf1d13b09a60,560249
0xe4dc6e44a6c9b2e1e06142440ef468fa4f03493e,559826
0x1cda6e7d8c3aa10a13f1273e935b83d1e23206c5,558729
0xeda3a85d4b3fdb8b2f148073ec4e852aa2f25179,558379
0xade97936604114e35ece60e090aba23f4cf63965,558018
0xee896da28df36e1d737aadfed802aeac66120927,557520
0xbe8017ff522bdf8ac822789d6daa4f517791f85e,557186
0x2ae33728de40aab880d70b5007a626d6aae6a0a9,556942
0xf2e98b4554f53057f6f2cfa32bfb0a05e5cc95dd,556843
0xde019ecc61aa3a1c03d383dea708f23e9be4dae5,556451
0xc32d109e89f62741be904254ed777ee0a83e191a,556132
0x27b17127852d15cadff9a388b9eb322c400cded8,554742
0xba8a20d60e880092dc16d13a3599f3ca9ca3a7bc,554029
0x7b8cbe915ea9acd111f1e203d2c73088301198bf,553337
0x6f8867ff17b77cedbd0c47fad00de27fa6f79a36,552657
0xd351b65d3c82b22ea0436a8c6beb904b71353463,551816
0x167336b620e331fd1fb3f1c46fca8afd34824c7d,551270.970719689
0x8e4624039a409c7c832db2bf77276648421d4d5e,550049
0x06cb63810382d38670a4d0c374f1b6ab0357db76,549668
0xc068df01af962fbfdde13f0f7330b09f45b6c4e3,549296.063724409
0x392060b55224c49dcabb93b257105ea3ee3b74ea,549106
0x9336bc6f32744388258702d28c15e01c8810ba2c,548659
0xf210d9e74363c21137535c5bbf41be5526b11864,547972
0xb6ea791ee66c6813798743a5e5f11aff170a1eda,545765
0x56a061f4ef706e1f6dcdbcf7e10e4340c1d99bbd,545256
0x460b26b95b251b477e2bc52ab731c70f42299adc,545070
0xecd4e80710bf10968ffe99132f57f658d8ffa785,544871
0x9ab5a9572db323c70a94a1b043759b3490f6f51d,544598
0x6d83cf25d2b01e443c54845736e383296d90d271,544115
0xe848b94e60b34ae28afb09335063c13d21e28764,543977
0x0c6306c1ff8f0ca8432b761085d5ce74160a499a,543636
0x299d91946383259ce8dd74625f468a85b022eec2,542852
0xcf0898afe4f9188833fe23963d08343036003cf2,542662
0x7e5dbe53b4ec1a6afa24c0284f0d0ff8cd6384f8,542082.194997815
0x4081833733ec16eada806b1c798574760a805ed5,542050
0xe0b6a9d0bcea1546f7bcbeffe5bbda52ab91872f,541603
0x2cb930a74605181adcbb316950735f1fcd60ec91,541234
0xee31d60c2b92acd23b72d7bb88a3c6b23dbdc821,540887.269998457
0x7928218f0fb4b127ea7c2f9af4191b02e5a6e935,540838
0x0299dce6730c875f0d541aafbaf4a92b5403e874,540666
0xb31ed68d132a73189fd1a4a498624fc6f2c9f686,540021
0x59547d1673f04609dba8cb9d9d3102abec4317af,539994
0x4a1f6d64daf317b3c833b2a0131fabb9b64f6042,539888
0x2421ec23ac1ee9141e431b2d6cf3f7de6208d51a,539736
0xf69eaa349b7a92e0d0cffb1b926cdff2c44220bd,539038
0xa15d28553fc6f9e807f88c389fbd0d534a5b034d,538739.44670415
0x6f5f3bb493042f07a1f405bb3eb9e6e406583447,537581
0x9917dbde143944aeaa5afb07edc1b8a1be0f5e2d,537464
0xe56e29df5c73399b467b837210041d6389de3692,537442
0x405ce2d22faff3a0420568c84cc660548070ce52,537419
0xc29240cde41c959d1ecd324f5cc796394d04ac60,537215
0x1d42949af932ad94022d5546239616c9c6de0676,537125.798478164
0x2fe9304ca5b538c97ab84c82e7673d34845652a3,536559.714034104
0x313798841dc3c88ecac46d2aa8ab06bddf079d82,536028
0xf6dab22d6fabc48998ee783c38afd1ac700fbefe,535239
0x3fa5e642a524451f9993fa7d8c258e8777e2af3f,535200
0x53b3ce89c485fe9c85a2926a83642106c97a376e,534864
0x433c36fb80412571f8aac2a136f21d9a4c26dd8f,533744
0xe2f453247db35e00e56a5ab83693af6222c61d96,533027
0x00a139733ad9a7d6deb9e5b7e2c6a01122b17747,532704
0xa8652526111e3f5a78b112c3a59f0e7593033d70,532355
0x709c77018e484ec58fc938d64217fdf2a9ec67cc,532328
0xbbba5fd59347e00291f0369c80e6714c30ee9f3e,530716
0x498704577e9594342f4571d06f7298a7e7946301,530644
0x2331b7933c957101391ace878c069a3b5819a647,530505
0xbfe440c533f6861c00e71ce187f37a1a70b7b7e9,530322
0xffce09ca00041e196e10458d5f981c0a1a76fe98,529651
0x03fa7f650e46590dc88cf37853f16483d3735a66,528394
0x2eef40759463bb1c380915decc6580fb63da9550,528135
0xa270342b148aaf4c8750700f66bf5040b0fba475,527538
0xc3de7f697091d5235bb5670c4b86e6192c611027,526769
0x78d0ef818eddf1a33afeac0c3c241048643e939a,525968
0x09a3ed4c3b477e53850ede0aac96681ba314193b,525926
0x9f55f157f01fa1445037f630f87a33b075cc3286,525813
0xd8c057fbc5e62319b6cf90080b2e1325411b482c,525262
0x5983715fd16d93a5eb905c9fcd81f620434983c1,525211
0x1689b7aa1cfb6e420756f2f2d575581f7747a5ba,524792.482521122
0xeeb3fae739097ad99695b3a9c0eec6dd604d79db,524726
0x1770c692db5f54a642f7f0b96541e92f37fd7454,523820
0x925c559c7a4015fd25b47db32c85a4902c021952,523683
0x30d6630d31171745017c8ab7cdcaae42bcc4d748,522888
0xcb769b9c07ccb7048185c37507c078188789382e,522657
0x9ab73b60602d4a4271954a83dfdf1fca8b534e23,522418
0x0c0fae6fa102816630c964be183e27be79e24dd9,522414.292113258
0x09e40fc4a22cd6fe091090afa0ce3ffed59bba26,522249
0x1f26fb0c7a32ccfe7d89823227059c5f683aeb1d,520492
0xee81018794003e2865fad021488b3669a846886a,519508
0xc78bf647a7000d26219932587c98d09b7185f28b,518403
0x6558fa530d1a4beee56623a144d09ea4661bd341,517425
0x6ee52ddbc80aaeef68023d484cf7f9444d10ea21,517073
0xf8c7572edfe207f043d6acb4cd80a0c53346a446,516549
0x65a5dae5ef5a6b4715960ac59baf04c596ef0106,516127
0x96706eb471f875a9a41442f358d3b34ba02f868b,516098
0xbd1ee1fa6ff3c6de0f9c9ceefca60a540e370c99,515570
0x1b51b6410a2b0239e558ab06d99e00b6f6c85e00,515385.034808363
0x547f00cffa5688f3a364e37c57a24e00fbd9491a,515232
0x5c821da484be73b151acf6fca41cc400ba7242da,515025
0xdeb3348eb6fa98193ce2229a5b71175edb5f5f76,514371
0x9cc2c6279b26a3068b12267b2087fb1d8d402e99,514193
0xbce41c9c58e0ad33f0f975ea1a89ec070bf94df3,513900
0x4e8db76952bfda859545d399f54c15e6b14607d5,513799.764953365
0x7e5f079d65f257ccb204851594d821ef5007fd33,513322
0x866c521883bc8cb7c59769e2a06ef38cc685915e,513218
0xa838829224da02187bf5983f280f8f3abe5fda06,513214.731261233
0x877adf7a6d29a4678dc86cba270a2c5257b6ecc9,512121
0x4dbfe38b13bb7ab7cddba81031b159ce44993c1e,510989
0x16e397096381ea03a02c4435a8118b3603c55c79,510777
0x0614b88b47f718aaed6500ba3ec41337fb61fe79,510492
0x1a34ac9d77f9a4c794063e7640d6c0c3777b1a4b,510488
0x11a54d0b10a5755bb732c3448222d450a0a34945,510055.890400995
0x6036d6b170416d01a4a1de02a9159cccecbab36e,509486
0x16c1c28f2ae067dc21e970cbec68aa757f7bfd89,509214
0x4602d0c3389b277b458665814ff6c51aa51441e8,508856
0xb35c97cc55bb6413b9fd73a6594dcd8c62772149,508643
0xf34b5b1231777f8e805688b8bbfc4774bf9b9bd7,508564
0xff2ddf66360f50bc719761959d19dc402d8c2811,507596.591278914
0x54b065b3a70157f5e120cdb9f0ca8fca8f664e53,506639
0x5390b04839c6ebaa765886e1ede2bce7116e462f,505747
0x18ddd7696f475443de6617df3e15662363dcc9e8,504983
0xa7701e136c14ddeec170ec9737872b2886571d49,504562
0xd8a0c4976bdfff1c95200e4efbb1717361387743,504512
0xcae447432bb11baa5170ccbb90d060b28479ec21,504440
0x8659c918206fec46e090a4f9d4fb3f7118f4f78d,504168.925679801
0x223a91b67a58bf70c0ad820b710f73bd2c19998d,504162
0xe18a1d42e54dbe84f4942802777d72b37b7d21d5,503720
0xab186262909722a602a4b7b8cca67e02d6141968,503459
0x22e44c61d9daa3dfbe9a592b1a0767d599dd0987,503312
0xce32ada1d8ad1fbaf58b90f02bc050f775d19dcb,503214
0x6c575a588c6277f8a3ea6180d070fc3759cf6de6,502784
0xa207ac236dfdee6f885d0cc1d0c8100b46fa91ee,502454
0xf71795463907af69bcc2d5ade5a95b5d1fa786a9,502042.211889326
0xacdfd469aeecd872b5cabe6511b7a589016f87cc,501791
0xdcd27a986522f65a712a33393967072f686ca3fb,501775
0x5aa688127811aa9390bc07c4ad7ff1cffd84e20e,501691
0x8a7eea4f58dc53302620ccd3670e61d632ea9c87,501353
0x8b4759fa191cb8c4e92357336e2b4bf61a15336f,501115
0xf10b15c9bdee17bdcaf4e63af53440cc151ba636,501054
0x2975b37dad17b2350b319172acd4b04857bf90f6,500910
0x6dac94e595fcb7792206d993aa3bf1d301654112,500541
0x5b233b30e76a14af05227dc9c2e355199936afc4,500411
0x2ad93906fca0055f31f91f5339b7e1a656729cce,500000
0x4d239076f0063ec649a5fe23c9b03f0eea62b03c,500000
0xc8175dc5a239b6097ef83fbe27c2cf621521b4e3,500000
0xd0b12702cefa72c045febff6de0a1ed09e30f05e,500000
0xbc0a8358507fd406fa97ec82aeb6fa057e9603e9,499953
0x738aff9a291ccc8c14dfbc7aff38da87ffa292c6,499767
0xf75088b5870b134e350fd010e449dc4e004d81e2,499738
0x394853ea40ef9a4aa1e272d07bb39c5defcaccc5,499669
0x7896062cbee5b512ea2b5a6182d1c89438aaee5f,499413
0x953a52d47cc63d697387b97b3c7e4a4baa6ebe8c,498993
0x9b5146a53fa189102c17d711fbc222aae72e0b60,498827
0xe835b7ebfcae71114bc7d6e84504dbd90120841d,498657
0xac19097a1d482df3721eb8c2e9b71748a9823f0c,498590
0xea58721e5c2d0f90f66714845f2139a6d4e27a18,498493
0xc467b7950a5fad84be975b338411213c24a2bac4,497526
0x59b524b12727d51ead20a040d9005e6792d548cd,497127
0x97d3e27458fd05b968350847a37a494eef650f1a,496810.829845127
0xd36f809ff66a9923a19f501794bfc0e7ded82f1c,496667
0xe981b03fe90c94a04a9d3f2382d3170b0af9ebd7,496592
0x4ba6d611779e2b9a13fea63736c2f80739ab3728,496380
0x3fc9c5a7e2775a3913866f03c51e90f577f1e370,496004
0x947c8b3deb1014774850aa8864f8fc568ccdb3af,495949
0x53cf7ad54512259264ada2e8a629d7b5c05fcbc9,495825
0x7bc0a178da8d706dcfbe41f494b08c4998c4ab9e,495514
0xf8a852ac59cf90a324d4f8a7d74d27a9c0d54d26,495216
0xb2d6b2d5f40cb1f2243ea2e6479f185802ae7b8b,495126
0x2db1e970d17222bd932be081dd65d5f4c4fb9935,494589.845355581
0x81c7adf082f6566bf4601382bf03f16ed4c0e282,493814.691561777
0xc536a0fae10e441da39b85f93e67452881252723,493460
0x99bfd7349dffa592ea7ef7c40d29a871845b1d8f,493341
0x2e8ee51e037cd8b13e52c0243c0a0c0d17bb644c,492292
0x1b733adb3b56e6e7d93eb071babd5f73797b5fbe,491318
0x40da079757fc18d9f6e17754a45f5523f4e1cc9f,491318
0xd57a8376787064a5da5bb91cc1efc06127efd40c,491116
0x38db9216e6250e36dda24b0b641e42e3cdba6ed4,490931
0x7543d099967025f03a88bcafc5ad42e7f2bdba57,490849
0x613e72cc26e9580d54632d302aa19a7868ea8853,489738
0x7d6f24ec50ec8e149cc256154c4e50c29b5f708e,489516
0x94d0ad4412a7af04c05ce5563b5cd68db448454c,488994
0x359982f4cfa59ade3f248c0427e044cba599402f,488964
0xc1a39f5daade982c9c1319d310ac1ac1b590d296,488631
0xc702accf44649dceb7cb71dc06086bd56ec1bce5,488000
0x177bfd8a61fe652988d584f4d9b5829cbb015337,487865
